ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10012,dekalb regional medical center,al_pn-5c,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,88 patients,de kalb
10012,,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,,pneumonia,pn-6,,88%,82 patients,al_pn-6
10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,laak,2568453150,acute care hospitals,voluntary non-profit - church,56 patients,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,98%,56 patients,al_pn-7
,,200 med center drive,,,fort payne,al,35968,de kalb,,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,,100%,16 patients,al_scip-card-2
10012,dekalb regional medical center,200 med center drive,,,fort payne,,35968,de kalb,,acute care hospitals,fort payne,yes,surgical infection prevention,fort payne,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,139 patients,al_scip-inf-1
10012,dekalb regional medical center,surgical infection prevention,,,fort payne,al,35968,de kalb,2266884455335500,qccuurxrr  bpaoiirlla,voluntary non-profit - church,,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,147 patients,al_scip-inf-2
10012,dekalb regional medical center,00n  xeegwrrerrr,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,ieerrtaattudnntt  shhlr  pprrrvvmkvvwaatthiioottiiccd  rrdattoooppwddsg  tthhdfiithhtt  ttiikeeqiighhj    oouussqgree  ssjfeerryy,98%,136 patients,al_scip-inf-3
10012,dekalb regional medical center,fort payne,,,fort payne,aall,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,voluntary non-profit - church
10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,179 patients,al_scip-inf-6
scip-vte-1,dekalb regional medical center,de kalb,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,90 patients,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,90 patients,al_scip-vte-1
10012,dekalb regional medical center,22  mmdxvnntteet  ddvvd,,,cooeoaatm,al,335588,,90 patients,acute care hospitals,97%,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,97%,90 patients,al_scip-vte-2
10015,southwest alabama medical center,3346366221,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,0 patients,al_ami-1
11,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,0 patients,al_ami-2
10015,southwest alabama medical center,33700 highway 43,,,thomasville,acute care hospitals,36784,,ami-3,acute care hospitals,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
10015,southwest alabama medical center,7700  jiihhqaa4433,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,heart attack,hww,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,ccllrr,,acute care hospitals,government - federal,yes,acute care hospitals,ami-5,heart attack patients given beta blocker at discharge,,0 patients,al_ami-5
thomasville,southwest alabama medical center,33700 highway 43,,,,al,xee  s  book,clarke,3346366221,xee  s  book,government - federal,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10015,0 patients,33770000jugghhsyy  44,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,,acute care hospitals,government - federal,yes,,hf-1,heart failure patients given discharge instructions,100%,79 patients,yes
10015,,government - federal,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,thomasville,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,91 patients,al_hf-2
10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,3366,clarke,3346366221,acute care hospitals,government - federal,yes,eeaatttrqiill,hf-3,,88%,25 patients,al_hf-3
10015,ssuurszgsbbskaarus  fwnnttt,,,,thomasville,al,36784,xoqrrkkee,3346366221,acute care hospitals,,yes,heart failure,88%,heart failure patients given smoking cessation advice/counseling,88%,17 patients,al_hf-4
10015,ssljygwweettllbbqnaa  eiiqll  tteef,33700 highway 43,,,thomasville,al,36784,,3346366221,acute care hospitals,government - federal,yyr,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92%,25 patients,kppj
10015,southwest alabama medical center,33700 highway 43,,,thomasville,ll,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,24 patients,al_pn-3b
6 patients,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,6 patients,al_pn-4
10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,qidccaatdoodottsoss,government - federal,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,24 patients,al_pn-5c
clarke,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,26 patients,al_pn-6
10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,24 patients,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92%,24 patients,o__pp77
10015,southwest alabama medical center,,,,,,36784,clarke,3346366221,acute care hospitals,government - federal,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
10015,southwest alabama medical center,,,,thomasville,al,36784,clarke,aavttwccaarrhhpppaall,southwest alabama medical center,government - federal,yes,al,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86%,14 patients,al_scip-inf-1
10015,southwest alabama medical center,33700 highway 43,,,,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,14 patients,al_scip-inf-2
10015,southwest alabama medical center,33700 highway 43,,,,al,clarke,clarke,3346366221,acute care hospitals,government - federal,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),86%,14 patients,aallxoiiff
00001155,southwest alabama medical center,,,,thomasville,al,,oqld,3346366221,acute care hospitals,icfnnweeeerraao,yes,jeggkcco  krrinn  dnnttkp,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10015,southwest alabama medical center,33700 highway 43,,,hhlmmavviikd,al_scip-inf-6,36784,clarke,,acute care hospitals,government - federal,southwest alabama medical center,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,15 patients,al_scip-inf-6
10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,scip-vte-1,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,10 patients,al_scip-vte-1
10015,southwest alabama medical center,33700 highway 43,,,thomasville,,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,osttueeqhh  hptt  ttrrdaayeeg  aatt  jd  iiggttukee((wwiittbonn  44jwbbwdrree  taar  yiif  airrggdyy))hhllo  orrgdyhoooldd  pffr  wtg  hodaooarreerryy,90%,10 patients,al_scip-vte-2
,shelby baptist medical center,1000 first street north,,,qosbbaadf,ssrllh,33550077,ssrllh,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,179 patients,99%,179 patients,al_ami-1
,,,,,alabaster,al,35007,ssykbbt,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,,heart attack patients given aspirin at discharge,97%,208 patients,al_ami-2
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,,,2056208100,10016,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,30 patients,
10016,shelby baptist medical center,,,,alabaster,al,35007,shelby,,,voluntary non-profit - church,,heart attack,ami-4,,100%,98 patients,
10016,,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,sk,heart attack patients given beta blocker at discharge,97%,169 patients,al_ami-5
10016,shelby baptist medical center,1000 first street north,,,ami-7a,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yyeew,eefyqttqkk,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,alabaster,2056208100,aavuuyr  faarrhhougsw,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,36 patients,al_ami-8a
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,al,hf-1,heart failure patients given discharge instructions,86%,210 patients,
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,246 patients,al_hf-2
11000011,,1100ffiifsssstttee  lrrtt,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,1100ffiifsssstttee  lrrtt,97%,71 patients,al_hf-3
10016,shelby baptist medical center,11essg  ttreett  nnletthh,,,qsbbsss,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,48 patients,al_hf-4
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,97%,235 patients,al_pn-2
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,110 patients,irfrree  hhdppro,668800,irfrree  hhdppro,voluntary non-profit - church,al,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,110 patients,
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,pneumonia,acute care hospitals,voluntary non-profit - church,100%,pneumonia,pn-4,,100%,131 patients,
3300,shelby baptist medical center,1000 first street north,,,alabaster,al,3300,shelby,2056208100,acute care hospitals,voluntary non-profit - church,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,239 patients,al_pn-5c
al,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,vvooomrq  nnoonneoofftt  guurr,al,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93%,116 patients,onn
10016,shelby baptist medical center,000000  ffwtt  ssttr  rb,,,alabaster,al,shelby baptist medical center,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,2056208100,pn-7,pneumonia patients assessed and given influenza vaccination,92%,199 patients,s__77
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,35007,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,96 patients,al_scip-card-2
10016,hheenyy  bbrzywddufllfbyt,1000 first street north,,,alabaster,10016,35007,shelby,2056208100,svee  rrw  biwttsss,,yes,surgical infection prevention,o--iib--,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,368 patients,al_scip-inf-1
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,225566000000,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,370 patients,al_scip-inf-2
1100001166,shelby baptist medical center,surgical infection prevention,,,alabaster,al,35007,,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91%,331 patients,al_scip-inf-3
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,gllbbyy,2056208100,acute care hospitals,voluntary non-profit - church,surgical infection prevention,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,93%,116 patients,acute care hospitals
10016,hheeohhaaka  nfqccnnttrr,1000 first street north,,,alabaster,q,35007,shelby,35007,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,,100%,588 patients,
,shelby baptist medical center,,,,alabaster,,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,voluntary non-profit - church,97%,226 patients,al_scip-vte-1
10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,yes,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,225 patients,al_scip-vte-2
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,al_ami-1,55223333,jefferson,,acute care hospitals,vvoolljttsfyynn--rrik  --  orriivvg,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,,al_ami-1
10018,callahan eye foundation hospital,1720 university blvd,,,voennvjaan,al,35233,jefferson,2053258100,,voluntary non-profit - private,yes,heart attack,ami-2,baataattttaappaattiirzviieenn  pprronn  siiwfggee,,,al_ami-2
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,,mm,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,ll__qo33
10018,callahan eye foundation hospital,1720 university blvd,,,,al,,jefferson,heart attack patients given smoking cessation advice/counseling,heart attack patients given smoking cessation advice/counseling,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,,al_ami-4
10018,callahan eye foundation hospital,1720 university blvd,,,hrriimhh,al,35233,jefferson,00553322558800,acute care hospitals,jefferson,yes,heart attack,ami-5,heart attack,,,al_ami-5
10018,10018,1720 university blvd,,,birmingham,al,birmingham,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,,10018,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_ami-7a
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,heart attack,voluntary non-profit - private,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
10018,callahan eye foundation hospital,1720 university blvd,,,,voluntary non-profit - private,35233,jefferson,al_hf-1,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,,,al_hf-1
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,callahan eye foundation hospital,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,,al_hf-2
10018,fqllhhsm  dyyeeuuddsginngliiyaa,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100,acute care hospitals,vvooimaanni--pprrriioeiibaag,yes,,,,,,al_hf-3
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,heart failure patients given smoking cessation advice/counseling,jefferson,2053258100,,voluntary non-profit - private,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,,al_hf-4
10018,callahan eye foundation hospital,772200iivvrrktthhb,,,bbrrogghhmm,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pp22,pneumonia patients assessed and given pneumococcal vaccination,,,al_pn-2
10018,ccskllaanneeur  nnuoo  hhookttaak,nnvveerrssiittyyllvv,,,birmingham,aa,35233,jefferson,2053258100,,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_pn-3b
10018,callahan eye foundation hospital,1720 university blvd,,,acute care hospitals,al,35233,,2053258100,acute care hospitals,al_pn-4,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,,al_pn-4
10018,ollyqnneeh  ddsrinn  ssottk,1720 university blvd,,,birmingham,al,35233,al,2053258100,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,,al_pn-5c
yes,al_pn-6,1720 university blvd,,,birmingham,,35233,,2053258100,1720 university blvd,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
jefferson,callahan eye foundation hospital,1720 university blvd,,,,al,35233,jefferson,2053258100,,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,,,al_pn-7
10038,,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,9 patients,al_cac-2
,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,yes,acute care hospitals,proprietary,yes,children s asthma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,9 patients,al_cac-3
10038,stringfellow memorial hospital,11  waass11rhh  ,,,anniston,36201,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,81 patients,al_ami-1
,stringfellow memorial hospital,anniston,,,anniston,sk,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-2,aatt  aattqcc  ppqgiidnnttssfvvrbaappurriimqgfacchhaad,96%,73 patients,al_ami-2
10038,stringfellow memorial hospital,heart attack,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,14 patients,al
0033,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,29 patients,al_ami-4
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,93%,67 patients,al_ami-5
,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patients,al_ami-7a
yes,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,87%,15 patients,al_ami-8a
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,al_hf-1,anniston,stringfellow memorial hospital,heart failure,hf-1,heart failure patients given discharge instructions,87%,142 patients,al_hf-1
,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,157 patients,al_hf-2
10038,rriimggoooowwnwnpuso  loiittaao,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,49 patients,al_hf-3
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,,proprietary,yes,heart failure,hf-4,yes,100%,41 patients,aallhhff44
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,660011,calhoun,2562358900,acute care hospitals,pprriofuttaafh,yes,pneumonia,pprriofuttaafh,pneumonia patients assessed and given pneumococcal vaccination,97%,110 patients,al_pn-2
calhoun,stringfellow memorial hospital,301 east 18th st,,,anniston,,36201,calhoun,2562358900,svqfhhogsllss,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,102 patients,al_pn-3b
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2255550000,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,83 patients,al_pn-4
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,10038,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,145 patients,proprietary
10038,stringfellow memorial hospital,,,,anniston,al,92%,calhoun,2562358900,acute care hospitals,proprietary,,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,99 patients,al_pn-6
10038,stringfellow memorial hospital,,,,anniston,aall,66220011,calhoun,2562358900,acute care hospitals,proprietary,yes,66220011,pn-7,pneumonia patients assessed and given influenza vaccination,91%,87 patients,al_pn-7
10038,stringfellow memorial hospital,00  aa88tt  r,,,anniston,al,36201,calhoun,anniston,,proprietary,,scip-card-2,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2
,flowers hospital,4370 west main street,,,ddoottjaab,al,36305,houston,3347935000,al,proprietary,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,342 patients,
10055,fflllwweerrzbpzouttaall,fflllwweerrzbpzouttaall,,,xrsb,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,94 patients,al_hf-3
10055,flowers hospital,4370 west main street,,,dothan,al,33,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,62 patients,al_hf-4
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,,yes,omeeuuooiiaa,pn-2,,100%,166 patients,al_pn-2
10055,flowers hospital,4370 west main street,,,dothan,al,36305,,3347935000,,proprietary,,pneumonia,33bb,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,152 patients,al_pn-3b
10055,al_pn-4,4370 west main street,,,dothan,3347935000,36305,houston,3347935000,acute care hospitals,proprietary,yes,,36305,,100%,77 patients,al_pn-4
,flowers hospital,4370 west main street,,,dothan,al,,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,146 patients,al_pn-5c
,flowers hospital,4370 west main street,,,dothan,al,36305,puuzttl,3347935000,,proprietary,yes,pneumonia,pn-6,nneeuuinnuqppaaeebyggrnnhh  kssraappofoaawnnttusk  ttnittkccss,99%,112 patients,al_pn-6
3347935000,flowers hospital,4370 west main street,,,al,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,99%,128 patients,acute care hospitals
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,147 patients,
10055,flowers hospital,acute care hospitals,,,dothan,,36305,houston,3347935000,acute care hospitals,proprietary,eew,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,950 patients,
,flowers hospital,,,,s,al,36305,houston,3347935000,yes,orriittaayy,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,957 patients,surgery patients who were given the  right kind  of antibiotic to help prevent infection
10055,,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,,yes,uufkf  bffttiioom  pprrrvvnnm,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,882 patients,al_scip-inf-3
98%,flowers hospital,,,,dothan,al,36305,houston,3347935000,acute care hospitals,,al_scip-inf-4,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,165 patients,al_scip-inf-4
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1295 patients,al_scip-inf-6
10055,dlllressbpssppttaall,scip-vte-1,,,,houston,,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,497 patients,al_scip-vte-1
1155,flowers hospital,4370 west main street,,,dothan,al,36305,,3347935000,acute care hospitals,proprietary,yyd,surgical infection prevention,ssxupp--cttee,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,497 patients,al_scip-vte-2
10056,st vincents hospital,al,,,birmingham,al,35205,jefferson,heart attack,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,239 patients,al_ami-1
10056,st vincents hospital,810 st vincents drive,,,bbiirrniimfjs,al,35205,jefferson,ami-2,acute care hospitals,voluntary non-profit - other,yes,ywfraattsvkk,ami-2,heart attack patients given aspirin at discharge,98%,260 patients,aallnu
10056,st vincents hospital,,,,birmingham,al,35205,jefferson,2059397000,uuttw  vrrssppkg,85%,yes,,ami-3,jefferson,85%,41 patients,al_ami-3
birmingham,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000,sccygdcc  ssyqoss,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,63 patients,2059397000
10056,,810 st vincents drive,,,2059397000,ll,35205,jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,96%,242 patients,
10085,ddccrtrnnfaahhssyo,1201 7th street se,,,seeccsttjrr,al,35609,morgan,2563412000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,al,acute care hospitals,87%,205 patients,al_scip-vte-2
,northwest medical center,1530 u s highway 43,,,winfield,al,35594,,al,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,10 patients,al_ami-1
